"Citation: Graham, J.L., Rosen, B.H., Dubrovsky, N.M., Loftin, K.A., and Stelzer, E.A., 2021, Phytoplankton data for samples collected at eleven large river sites throughout the United States, June through October 2018: U.S. Geological Survey data release, https://doi.org/10.5066/P9N4Q9HG.",,,,,,,,,,,,,,,,
USGS Station ID,USGS Station Name,Sample Date,Sample Time,Initial Volume (mL),Final Volume (mL),Sample Weight Counted (grams),Number of strips counted,Volume per strip (mL),Raw volume counted (mL),Concentration factor,Tally (natural units),Raw cell count (cells),Division,Taxa,Natural units per mL,Cells per mL
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,1,1,Bacillariophyta,Eunotia,2.34,2.34
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,3,3,Bacillariophyta,Hannea,7.01,7.01
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,1,10,Bacillariophyta,Melosira cf.,2.34,23.38
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,2,2,Bacillariophyta,Navicula,4.68,4.68
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,1,1,Bacillariophyta,Ulnaria,2.34,2.34
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,1,8,Chlorophyta,Cladophora,2.34,18.70
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,6,6,Chlorophyta,Unicells,14.03,14.03
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,1,1,Cyanophyta,Unknown,2.34,2.34
02338000,"Chattahoochee River near Whitesburg, GA",6/18/2018,9:30,470,10,0.0092,40.59,0.0002267,0.0092,46.5,1,1,Pyrrophyta,Peridinium,2.34,2.34
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,1,1,Bacillariophyta,Achnanthes,2.10,2.10
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,3,3,Bacillariophyta,Amphora,6.31,6.31
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,1,1,Bacillariophyta,Eunotia,2.10,2.10
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,1,1,Bacillariophyta,Fragilaria,2.10,2.10
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,1,2,Bacillariophyta,Melosira cf.,2.10,4.21
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,1,1,Bacillariophyta,Navicula,2.10,2.10
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,3,3,Bacillariophyta,Ulnaria,6.31,6.31
02338000,"Chattahoochee River near Whitesburg, GA",7/5/2018,9:00,445,10,0.0108,40.59,0.0002661,0.0108,44.0,1,1,Chlorophyta,Chlamydomonas cf.,2.10,2.10
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,1,Bacillariophyta,Entomoneis,2.17,2.17
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,1,Bacillariophyta,Eunotia,2.17,2.17
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,1,Bacillariophyta,Fragilaria,2.17,2.17
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,1,Bacillariophyta,Navicula,2.17,2.17
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,1,Bacillariophyta,Nitzschia,2.17,2.17
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,2,2,Bacillariophyta,Ulnaria,4.34,4.34
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,1,Chlorophyta,Closterium,2.17,2.17
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,1,Chlorophyta,Tetraedron,2.17,2.17
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,2,34,Cyanophyta,Aphanizomenon,4.34,73.86
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,16,Cyanophyta,Cuspidothrix,2.17,34.76
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,3,22,Cyanophyta,Cylindrospermopsis gangetica,6.52,47.79
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,2,40,Cyanophyta,Geitlerinema,4.34,86.89
02338000,"Chattahoochee River near Whitesburg, GA",7/23/2018,12:00,470,10,0.0099,40.59,0.0002439,0.0099,46.5,1,14,Cyanophyta,Limnothrix ,2.17,30.41
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Achnanthes,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,2,2,Bacillariophyta,Amphora,4.53,4.53
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Cyclotella,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Didymosphenia,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,8,8,Bacillariophyta,Eunotia,18.13,18.13
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,126,Bacillariophyta,Fragilaria,2.27,285.49
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Fragilaria spp.,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Hantzschia,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Mastogloea,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Navicula,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,3,3,Bacillariophyta,Neidium,6.80,6.80
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Nitzschia,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Bacillariophyta,Pinnularia,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,6,6,Bacillariophyta,Ulnaria,13.59,13.59
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Chlorophyta,Ankistrodesmus/Monoraphidium/ Selenastrum,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Chlorophyta,Staurastrum,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,1,Cryptophyta,Cryptomonads,2.27,2.27
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,7,Cyanophyta,Cylindrospermopsis sp.,2.27,15.86
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,23,Cyanophyta,Planktolyngbya contorta,2.27,52.11
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,1,12,Cyanophyta,Planktolyngbya limnetica ,2.27,27.19
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:00,460,10,0.0097,40.59,0.0002390,0.0097,45.5,2,17,Cyanophyta,Pseudanabaena,4.53,38.52
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,1,1,Bacillariophyta,Cyclotella,2.34,2.34
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,7,7,Bacillariophyta,Eunotia,16.37,16.37
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,2,2,Bacillariophyta,Mastogloea,4.68,4.68
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,1,2,Bacillariophyta,Melosira varian,2.34,4.68
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,2,2,Bacillariophyta,Navicula,4.68,4.68
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,2,2,Bacillariophyta,Pinnularia,4.68,4.68
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,6,6,Bacillariophyta,Ulnaria,14.03,14.03
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,1,1,Chlorophyta,Closterium,2.34,2.34
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,2,8,Chlorophyta,Unknown,4.68,18.70
02338000,"Chattahoochee River near Whitesburg, GA",8/15/2018,11:01,460,10,0.0094,40.59,0.0002316,0.0094,45.5,1,1,Cryptophyta,Cryptomonads,2.34,2.34
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,1,1,Bacillariophyta,Achnanthes,2.19,2.19
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,9,9,Bacillariophyta,Cyclotella,19.74,19.74
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,3,3,Bacillariophyta,Entomoneis,6.58,6.58
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,2,2,Bacillariophyta,Eunotia,4.39,4.39
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,1,1,Bacillariophyta,Mastogloea,2.19,2.19
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,10,25,Bacillariophyta,Melosira varian,21.93,54.84
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,2,2,Bacillariophyta,Navicula,4.39,4.39
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,1,1,Bacillariophyta,Tryblionella,2.19,2.19
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,2,2,Bacillariophyta,Ulnaria,4.39,4.39
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,1,1,Chlorophyta,Ankistrodesmus/Monoraphidium/ Selenastrum,2.19,2.19
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,1,1,Chlorophyta,Chlamydomonas cf.,2.19,2.19
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,1,4,Chlorophyta,Scenedesmus,2.19,8.77
02338000,"Chattahoochee River near Whitesburg, GA",9/12/2018,11:30,475,10,0.0097,40.59,0.0002390,0.0097,47.0,1,1,Chlorophyta,Unicells,2.19,2.19
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,5,5,Bacillariophyta,Achnanthes,9.66,9.66
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,2,2,Bacillariophyta,Eunotia,3.86,3.86
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,1,1,Bacillariophyta,Fragilaria,1.93,1.93
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,1,1,Bacillariophyta,Hannea,1.93,1.93
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,6,7,Bacillariophyta,Melosira varian,11.59,13.52
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,3,3,Bacillariophyta,Navicula,5.79,5.79
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,2,2,Bacillariophyta,Neidium,3.86,3.86
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,1,1,Bacillariophyta,Pinnularia,1.93,1.93
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,1,1,Bacillariophyta,Ulnaria,1.93,1.93
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,1,4,Chlorophyta,Desmodesmus,1.93,7.73
02338000,"Chattahoochee River near Whitesburg, GA",9/25/2018,10:00,480,10,0.0109,40.59,0.0002685,0.0109,47.5,1,7,Chlorophyta,Dictyosphaerium,1.93,13.52
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,2,2,Bacillariophyta,Amphora,3.77,3.77
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,2,2,Bacillariophyta,Entomoneis,3.77,3.77
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,6,6,Bacillariophyta,Eunotia,11.32,11.32
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,1,Bacillariophyta,Hannea,1.89,1.89
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,1,Bacillariophyta,Mastogloea,1.89,1.89
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,6,46,Bacillariophyta,Melosira varian,11.32,86.78
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,5,5,Bacillariophyta,Navicula,9.43,9.43
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,3,3,Bacillariophyta,Nitzschia,5.66,5.66
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,7,7,Bacillariophyta,Pinnularia,13.21,13.21
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,1,Bacillariophyta,Tryblionella,1.89,1.89
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,14,14,Bacillariophyta,Ulnaria,26.41,26.41
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,1,Chlorophyta,Closterium,1.89,1.89
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,4,Chlorophyta,Desmodesmus,1.89,7.55
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,4,Chlorophyta,Desmodesmus,1.89,7.55
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,8,8,Chlorophyta,Tetrastrum,15.09,15.09
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,4,Chlorophyta,Unknown,1.89,7.55
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,3,68,Cyanophyta,Aphanizomenon,5.66,128.28
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,7,Cyanophyta,Cuspidothrix,1.89,13.21
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,4,40,Cyanophyta,Cylindrospermopsis raciborskii,7.55,75.46
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,22,Cyanophyta,Dolichospermum sp.,1.89,41.50
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,1,8,Cyanophyta,Geitlerinema,1.89,15.09
02338000,"Chattahoochee River near Whitesburg, GA",10/11/2018,12:00,470,10,0.0114,40.59,0.0002809,0.0114,46.5,4,58,Cyanophyta,Pseudanabaena spp.,7.55,109.41
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",6/12/2018,8:40,445,10,0.0089,22.30,0.0002193,0.0049,44.0,19,19,Bacillariophyta,Cyclotella,88.33,88.33
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",6/12/2018,8:40,445,10,0.0089,22.30,0.0002193,0.0049,44.0,112,88,Bacillariophyta,Melosira cf.,520.70,409.12
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",6/12/2018,8:40,445,10,0.0089,22.30,0.0002193,0.0049,44.0,3,3,Bacillariophyta,Nitzschia spp.,13.95,13.95
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",6/12/2018,8:40,445,10,0.0089,22.30,0.0002193,0.0049,44.0,1,1,Bacillariophyta,Ulnaria,4.65,4.65
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",6/12/2018,8:40,445,10,0.0089,22.30,0.0002193,0.0049,44.0,1,4,Chlorophyta,Aktinastrum,4.65,18.60
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",6/12/2018,8:40,445,10,0.0089,22.30,0.0002193,0.0049,44.0,31,31,Cryptophyta,Cryptomonads,144.12,144.12
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,19,19,Bacillariophyta,Cyclotella,79.96,79.96
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,1,1,Bacillariophyta,Hantzschia,4.21,4.21
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,37,65,Bacillariophyta,Melosira cf.,155.72,273.55
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,1,1,Bacillariophyta,Navicula,4.21,4.21
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,1,1,Bacillariophyta,Nitzschia spp.,4.21,4.21
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,13,13,Bacillariophyta,Stephanodiscus,54.71,54.71
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,1,1,Bacillariophyta,Urosolenia,4.21,4.21
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,1,1,Chlorophyta,Closterium,4.21,4.21
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,2,42,Chlorophyta,Dictyosphaerium,8.42,176.76
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,2,72,Chlorophyta,Gleocystis,8.42,303.01
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,4,4,Chlorophyta,Unicells,16.83,16.83
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",8/7/2018,8:30,425,10,0.0103,22.30,0.0002538,0.0057,42.0,8,8,Cryptophyta,Cryptomonads,33.67,33.67
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,1,1,Bacillariophyta,Achnanthes,2.16,2.16
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,2,2,Bacillariophyta,Cyclotella,4.32,4.32
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,1,1,Bacillariophyta,Eunotia,2.16,2.16
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,5,9,Bacillariophyta,Melosira cf.,10.80,19.45
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,1,2,Bacillariophyta,Melosira varian,2.16,4.32
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,2,2,Bacillariophyta,Navicula,4.32,4.32
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,2,2,Bacillariophyta,Nitzschia spp.,4.32,4.32
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,1,1,Bacillariophyta,Ulnaria,2.16,2.16
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:00,450,10,0.0104,40.59,0.0002562,0.0104,44.5,3,3,Cryptophyta,Cryptomonads,6.48,6.48
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,2,2,Bacillariophyta,Amphora,3.87,3.87
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,4,4,Bacillariophyta,Cyclotella,7.75,7.75
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,2,2,Bacillariophyta,Eunotia,3.87,3.87
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,7,12,Bacillariophyta,Melosira cf.,13.56,23.25
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,1,Bacillariophyta,Melosira varian,1.94,1.94
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,2,2,Bacillariophyta,Nitzschia spp.,3.87,3.87
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,1,Bacillariophyta,Pinnularia,1.94,1.94
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,1,Bacillariophyta,Ulnaria,1.94,1.94
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,1,Chlorophyta,Ankistrodesmus/Monoraphidium/ Selenastrum,1.94,1.94
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,1,Chlorophyta,Closterium,1.94,1.94
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,2,Chlorophyta,Desmodesmus,1.94,3.87
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,1,Cryptophyta,Cryptomonads,1.94,1.94
03303280,"Ohio River at Cannelton Dam at Cannelton, IN",10/25/2018,10:01,450,10,0.0116,40.59,0.0002858,0.0116,44.5,1,74,Cyanophyta,Dolichospermum sp.,1.94,143.36
